Datetime,Average Funding Rate
2023-01-25 17:00:00+00:00,0.018119267
2023-01-26 17:00:00+00:00,0.019956968
2023-01-27 17:00:00+00:00,0.022678176
2023-01-28 17:00:00+00:00,0.024670127
2023-01-29 17:00:00+00:00,0.027237176
2023-01-30 17:00:00+00:00,0.027532106
2023-01-31 17:00:00+00:00,0.0
2023-02-01 17:00:00+00:00,0.002459066
2023-02-02 17:00:00+00:00,0.001291926
2023-02-03 17:00:00+00:00,0.001323722
2023-02-04 17:00:00+00:00,0.000523214
2023-02-05 17:00:00+00:00,-0.000328327
2023-02-06 17:00:00+00:00,-0.000271683
2023-02-07 17:00:00+00:00,-0.000737608
2023-02-08 17:00:00+00:00,3.15e-05
2023-02-09 17:00:00+00:00,-0.002484766
2023-02-10 17:00:00+00:00,-0.003232999
2023-02-11 17:00:00+00:00,-0.002124286
2023-02-12 17:00:00+00:00,-0.001801611
2023-02-13 17:00:00+00:00,0.000774387
2023-02-14 17:00:00+00:00,0.001260436
2023-02-15 17:00:00+00:00,0.000443379
2023-02-16 17:00:00+00:00,0.002400677
2023-02-17 17:00:00+00:00,0.000828597
2023-02-18 17:00:00+00:00,0.00180438
2023-02-19 17:00:00+00:00,0.001862368
2023-02-20 17:00:00+00:00,0.001209029
2023-02-21 17:00:00+00:00,0.000721824
2023-02-22 17:00:00+00:00,0.001098692
2023-02-23 17:00:00+00:00,0.001111656
2023-02-24 17:00:00+00:00,0.001021336
2023-02-25 17:00:00+00:00,-1.99e-05
2023-02-26 17:00:00+00:00,-0.000658425
2023-02-27 17:00:00+00:00,-0.000153563
2023-02-28 17:00:00+00:00,0.001981298
2023-03-01 17:00:00+00:00,7.99e-06
2023-03-02 17:00:00+00:00,-0.006950388
2023-03-03 17:00:00+00:00,-0.004796314
2023-03-04 17:00:00+00:00,-0.000296671
2023-03-05 17:00:00+00:00,-0.003693981
2023-03-06 17:00:00+00:00,-0.002826013
2023-03-07 17:00:00+00:00,-0.001883584
2023-03-08 17:00:00+00:00,-0.000861626
2023-03-09 17:00:00+00:00,-0.000490409
2023-03-10 17:00:00+00:00,-0.002727324
2023-03-11 17:00:00+00:00,-0.003679303
2023-03-12 17:00:00+00:00,-0.003076245
2023-03-13 17:00:00+00:00,0.004458531
2023-03-14 17:00:00+00:00,0.004240705
2023-03-15 17:00:00+00:00,0.003031634
2023-03-16 17:00:00+00:00,-0.000207174
2023-03-17 17:00:00+00:00,0.00074994
2023-03-18 17:00:00+00:00,0.001384571
2023-03-19 17:00:00+00:00,0.002484476
2023-03-20 17:00:00+00:00,0.003401205
2023-03-21 17:00:00+00:00,0.002405003
2023-03-22 17:00:00+00:00,0.002486922
2023-03-23 17:00:00+00:00,0.002281167
2023-03-24 17:00:00+00:00,0.001041594
2023-03-25 17:00:00+00:00,-0.000405443
2023-03-26 17:00:00+00:00,-0.000799418
2023-03-27 17:00:00+00:00,-0.001492505
2023-03-28 17:00:00+00:00,-0.000466511
2023-03-29 17:00:00+00:00,0.00047064
2023-03-30 17:00:00+00:00,9e-05
2023-03-31 17:00:00+00:00,0.000858888
2023-04-01 17:00:00+00:00,0.000831141
2023-04-02 17:00:00+00:00,0.000612523
2023-04-03 17:00:00+00:00,0.000118954
2023-04-04 17:00:00+00:00,0.000661321
2023-04-05 17:00:00+00:00,0.000472459
2023-04-06 17:00:00+00:00,0.001310282
2023-04-07 17:00:00+00:00,0.000853619
2023-04-08 17:00:00+00:00,0.001070757
2023-04-09 17:00:00+00:00,0.000405189
2023-04-10 17:00:00+00:00,0.000750977
2023-04-11 17:00:00+00:00,0.000546117
2023-04-12 17:00:00+00:00,0.000201166
2023-04-13 17:00:00+00:00,0.001058814
2023-04-14 17:00:00+00:00,0.000760868
2023-04-15 17:00:00+00:00,0.001145747
2023-04-16 17:00:00+00:00,0.001815181
2023-04-17 17:00:00+00:00,0.001892743
2023-04-18 17:00:00+00:00,0.001905836
2023-04-19 17:00:00+00:00,0.001214713
2023-04-20 17:00:00+00:00,0.000312997
2023-04-21 17:00:00+00:00,-0.000772781
2023-04-22 17:00:00+00:00,-0.000356418
2023-04-23 17:00:00+00:00,-0.001265059
2023-04-24 17:00:00+00:00,-0.000387981
2023-04-25 17:00:00+00:00,-0.000757165
2023-04-26 17:00:00+00:00,0.000804098
2023-04-27 17:00:00+00:00,0.000379051
2023-04-28 17:00:00+00:00,0.000668126
2023-04-29 17:00:00+00:00,3.96e-06
2023-04-30 17:00:00+00:00,-0.000403837
2023-05-01 17:00:00+00:00,0.000658732
2023-05-02 17:00:00+00:00,0.000454343
2023-05-03 17:00:00+00:00,0.000850929
2023-05-04 17:00:00+00:00,0.000202048
2023-05-05 17:00:00+00:00,0.000942256
2023-05-06 17:00:00+00:00,-0.000161318
2023-05-07 17:00:00+00:00,0.000768181
2023-05-08 17:00:00+00:00,0.000124117
2023-05-09 17:00:00+00:00,0.000817248
2023-05-10 17:00:00+00:00,0.000707484
2023-05-11 17:00:00+00:00,0.000642945
2023-05-12 17:00:00+00:00,-0.000357708
2023-05-13 17:00:00+00:00,-0.000658833
2023-05-14 17:00:00+00:00,0.000436277
2023-05-15 17:00:00+00:00,0.000391158
2023-05-16 17:00:00+00:00,-0.000472144
2023-05-17 17:00:00+00:00,0.000335294
2023-05-18 17:00:00+00:00,0.000268088
2023-05-19 17:00:00+00:00,8.29e-05
2023-05-20 17:00:00+00:00,-0.000345065
2023-05-21 17:00:00+00:00,0.000195964
2023-05-22 17:00:00+00:00,-0.000212522
2023-05-23 17:00:00+00:00,0.000920008
2023-05-24 17:00:00+00:00,0.000745178
2023-05-25 17:00:00+00:00,0.000791136
2023-05-26 17:00:00+00:00,-0.000544101
2023-05-27 17:00:00+00:00,0.000329025
2023-05-28 17:00:00+00:00,-0.000534523
2023-05-29 17:00:00+00:00,0.000745457
2023-05-30 17:00:00+00:00,0.000295971
2023-05-31 17:00:00+00:00,-0.000647341
2023-06-01 17:00:00+00:00,0.00049272
2023-06-02 17:00:00+00:00,0.000549234
2023-06-03 17:00:00+00:00,0.000734476
2023-06-04 17:00:00+00:00,0.000916916
2023-06-05 17:00:00+00:00,-7.94e-05
2023-06-06 17:00:00+00:00,0.0
2023-06-07 17:00:00+00:00,0.000699832
2023-06-08 17:00:00+00:00,0.000814185
2023-06-09 17:00:00+00:00,0.000502997
2023-06-10 17:00:00+00:00,0.000933887
2023-06-11 17:00:00+00:00,0.00066226
2023-06-12 17:00:00+00:00,0.000777581
2023-06-13 17:00:00+00:00,0.000946485
2023-06-14 17:00:00+00:00,0.000819095
2023-06-15 17:00:00+00:00,0.00059291
2023-06-16 17:00:00+00:00,0.000525163
2023-06-17 17:00:00+00:00,0.000302858
2023-06-18 17:00:00+00:00,0.000369731
2023-06-19 17:00:00+00:00,0.000428804
2023-06-20 17:00:00+00:00,0.000550305
2023-06-21 17:00:00+00:00,-0.000393393
2023-06-22 17:00:00+00:00,-0.000414857
2023-06-23 17:00:00+00:00,-0.000308306
2023-06-24 17:00:00+00:00,0.000163777
2023-06-25 17:00:00+00:00,0.000337577
2023-06-26 17:00:00+00:00,-0.000271573
2023-06-27 17:00:00+00:00,0.000706303
2023-06-28 17:00:00+00:00,-0.000462814
2023-06-29 17:00:00+00:00,0.000648231
2023-06-30 17:00:00+00:00,-0.00040551
2023-07-01 17:00:00+00:00,0.000418777
2023-07-02 17:00:00+00:00,0.000298697
2023-07-03 17:00:00+00:00,0.00057035
2023-07-04 17:00:00+00:00,0.000667274
2023-07-05 17:00:00+00:00,0.000832233
2023-07-06 17:00:00+00:00,0.000335205
2023-07-07 17:00:00+00:00,0.000446298
2023-07-08 17:00:00+00:00,0.000815671
2023-07-09 17:00:00+00:00,0.000292574
2023-07-10 17:00:00+00:00,0.000790688
2023-07-11 17:00:00+00:00,0.000794384
2023-07-12 17:00:00+00:00,0.000238462
2023-07-13 17:00:00+00:00,0.000769811
2023-07-14 17:00:00+00:00,0.000259477
2023-07-15 17:00:00+00:00,9.13e-05
2023-07-16 17:00:00+00:00,0.000544253
2023-07-17 17:00:00+00:00,0.001608361
2023-07-18 17:00:00+00:00,0.001174544
2023-07-19 17:00:00+00:00,0.000707224
2023-07-20 17:00:00+00:00,0.001402101
2023-07-21 17:00:00+00:00,0.000534567
2023-07-22 17:00:00+00:00,3.27e-05
2023-07-23 17:00:00+00:00,0.00015679
2023-07-24 17:00:00+00:00,0.000349136
2023-07-25 17:00:00+00:00,0.000473037
2023-07-26 17:00:00+00:00,0.000475072
2023-07-27 17:00:00+00:00,-5.6e-05
2023-07-28 17:00:00+00:00,0.000161328
2023-07-29 17:00:00+00:00,0.000510851
2023-07-30 17:00:00+00:00,-0.00041673
2023-07-31 17:00:00+00:00,0.000657908
2023-08-01 17:00:00+00:00,0.000856941
2023-08-02 17:00:00+00:00,0.000482069
2023-08-03 17:00:00+00:00,0.001174379
2023-08-04 17:00:00+00:00,0.000584994
2023-08-05 17:00:00+00:00,0.00031493
2023-08-06 17:00:00+00:00,0.000281422
2023-08-07 17:00:00+00:00,0.001269077
2023-08-08 17:00:00+00:00,0.000139798
2023-08-09 17:00:00+00:00,0.000483901
2023-08-10 17:00:00+00:00,0.000387647
2023-08-11 17:00:00+00:00,-0.000564721
2023-08-12 17:00:00+00:00,0.000398788
2023-08-13 17:00:00+00:00,0.000186538
2023-08-14 17:00:00+00:00,0.000507819
2023-08-15 17:00:00+00:00,0.00080948
2023-08-16 17:00:00+00:00,0.000434111
2023-08-17 17:00:00+00:00,-0.00052615
2023-08-18 17:00:00+00:00,-0.001132356
2023-08-19 17:00:00+00:00,-0.00062661
2023-08-20 17:00:00+00:00,-0.000548738
2023-08-21 17:00:00+00:00,-0.000313462
2023-08-22 17:00:00+00:00,-0.000279427
2023-08-23 17:00:00+00:00,-0.000488229
2023-08-24 17:00:00+00:00,-0.000149945
2023-08-25 17:00:00+00:00,-0.000533713
2023-08-26 17:00:00+00:00,-0.000371836
2023-08-27 17:00:00+00:00,-0.000536288
2023-08-28 17:00:00+00:00,-0.000366156
2023-08-29 17:00:00+00:00,0.000181911
2023-08-30 17:00:00+00:00,-0.000360102
2023-08-31 17:00:00+00:00,-4.66e-05
2023-09-01 17:00:00+00:00,-0.000446129
2023-09-02 17:00:00+00:00,-0.000672034
2023-09-03 17:00:00+00:00,-0.000183188
2023-09-04 17:00:00+00:00,-0.00032892
2023-09-05 17:00:00+00:00,7.94e-05
2023-09-06 17:00:00+00:00,-1.35e-05
2023-09-07 17:00:00+00:00,-0.000162639
2023-09-08 17:00:00+00:00,-0.000344028
2023-09-09 17:00:00+00:00,-0.000590674
2023-09-10 17:00:00+00:00,-0.000254911
2023-09-11 17:00:00+00:00,-0.000479555
2023-09-12 17:00:00+00:00,-0.000984354
2023-09-13 17:00:00+00:00,-0.000622577
2023-09-14 17:00:00+00:00,-0.000238158
2023-09-15 17:00:00+00:00,-0.00062704
2023-09-16 17:00:00+00:00,-0.000651497
2023-09-17 17:00:00+00:00,-0.000334551
2023-09-18 17:00:00+00:00,-0.000677606
2023-09-19 17:00:00+00:00,-0.000419258
2023-09-20 17:00:00+00:00,-0.000385964
2023-09-21 17:00:00+00:00,0.000659792
2023-09-22 17:00:00+00:00,0.000424713
2023-09-23 17:00:00+00:00,0.000322811
2023-09-24 17:00:00+00:00,-4.37e-06
2023-09-25 17:00:00+00:00,0.000136288
2023-09-26 17:00:00+00:00,7.93e-06
2023-09-27 17:00:00+00:00,
