Datetime,Average Funding Rate
2023-06-21 17:00:00+00:00,0.001413151
2023-06-22 17:00:00+00:00,0.000655579
2023-06-23 17:00:00+00:00,0.000168476
2023-06-24 17:00:00+00:00,0.001043927
2023-06-25 17:00:00+00:00,0.000657676
2023-06-26 17:00:00+00:00,0.000893258
2023-06-27 17:00:00+00:00,0.001104253
2023-06-28 17:00:00+00:00,0.000277214
2023-06-29 17:00:00+00:00,0.001570958
2023-06-30 17:00:00+00:00,0.000321941
2023-07-01 17:00:00+00:00,-8.44e-05
2023-07-02 17:00:00+00:00,0.000675824
2023-07-03 17:00:00+00:00,-0.000319758
2023-07-04 17:00:00+00:00,0.000354527
2023-07-05 17:00:00+00:00,0.00105946
2023-07-06 17:00:00+00:00,0.000589239
2023-07-07 17:00:00+00:00,0.000163693
2023-07-08 17:00:00+00:00,0.00065182
2023-07-09 17:00:00+00:00,0.000528114
2023-07-10 17:00:00+00:00,0.000539194
2023-07-11 17:00:00+00:00,0.000618692
2023-07-12 17:00:00+00:00,0.000751436
2023-07-13 17:00:00+00:00,0.000604684
2023-07-14 17:00:00+00:00,0.000675524
2023-07-15 17:00:00+00:00,-0.000228848
2023-07-16 17:00:00+00:00,0.000984701
2023-07-17 17:00:00+00:00,0.000276366
2023-07-18 17:00:00+00:00,-0.000303408
2023-07-19 17:00:00+00:00,9.27e-05
2023-07-20 17:00:00+00:00,0.000483155
2023-07-21 17:00:00+00:00,0.000771414
2023-07-22 17:00:00+00:00,-0.000364619
2023-07-23 17:00:00+00:00,0.000526583
2023-07-24 17:00:00+00:00,0.000118452
2023-07-25 17:00:00+00:00,7.15e-05
2023-07-26 17:00:00+00:00,0.000154513
2023-07-27 17:00:00+00:00,-0.000424135
2023-07-28 17:00:00+00:00,0.000264329
2023-07-29 17:00:00+00:00,-0.000334047
2023-07-30 17:00:00+00:00,-0.000163156
2023-07-31 17:00:00+00:00,-0.000125282
2023-08-01 17:00:00+00:00,0.000321142
2023-08-02 17:00:00+00:00,-0.000379998
2023-08-03 17:00:00+00:00,0.000723802
2023-08-04 17:00:00+00:00,0.000294425
2023-08-05 17:00:00+00:00,0.0
2023-08-06 17:00:00+00:00,0.000100703
2023-08-07 17:00:00+00:00,0.000499741
2023-08-08 17:00:00+00:00,0.000127189
2023-08-09 17:00:00+00:00,0.000134815
2023-08-10 17:00:00+00:00,0.000216238
2023-08-11 17:00:00+00:00,0.000522648
2023-08-12 17:00:00+00:00,0.000355775
2023-08-13 17:00:00+00:00,0.000176504
2023-08-14 17:00:00+00:00,0.000652337
2023-08-15 17:00:00+00:00,0.000647507
2023-08-16 17:00:00+00:00,8.1e-05
2023-08-17 17:00:00+00:00,0.000235574
2023-08-18 17:00:00+00:00,-0.000234703
2023-08-19 17:00:00+00:00,-0.000423417
2023-08-20 17:00:00+00:00,0.000124448
2023-08-21 17:00:00+00:00,-0.000737539
2023-08-22 17:00:00+00:00,-0.000337314
2023-08-23 17:00:00+00:00,-0.000199547
2023-08-24 17:00:00+00:00,0.000290664
2023-08-25 17:00:00+00:00,-0.000307525
2023-08-26 17:00:00+00:00,-0.000384999
2023-08-27 17:00:00+00:00,-0.000154285
2023-08-28 17:00:00+00:00,-0.000402349
2023-08-29 17:00:00+00:00,0.000331572
2023-08-30 17:00:00+00:00,0.000344712
2023-08-31 17:00:00+00:00,0.00036806
2023-09-01 17:00:00+00:00,-9.08e-05
2023-09-02 17:00:00+00:00,-0.000349739
2023-09-03 17:00:00+00:00,-0.000308957
2023-09-04 17:00:00+00:00,-0.000796788
2023-09-05 17:00:00+00:00,-0.000106111
2023-09-06 17:00:00+00:00,4.8e-05
2023-09-07 17:00:00+00:00,0.000369663
2023-09-08 17:00:00+00:00,0.000150063
2023-09-09 17:00:00+00:00,0.000156513
2023-09-10 17:00:00+00:00,-0.000375804
2023-09-11 17:00:00+00:00,3.93e-05
2023-09-12 17:00:00+00:00,0.000234929
2023-09-13 17:00:00+00:00,0.000277667
2023-09-14 17:00:00+00:00,0.000304796
2023-09-15 17:00:00+00:00,0.000462645
2023-09-16 17:00:00+00:00,-0.000430146
2023-09-17 17:00:00+00:00,8.09e-05
2023-09-18 17:00:00+00:00,-0.000442037
2023-09-19 17:00:00+00:00,0.000102737
2023-09-20 17:00:00+00:00,-7.97e-05
2023-09-21 17:00:00+00:00,-7.52e-05
2023-09-22 17:00:00+00:00,0.000795965
2023-09-23 17:00:00+00:00,7.25e-05
2023-09-24 17:00:00+00:00,2.38e-05
2023-09-25 17:00:00+00:00,0.000195721
2023-09-26 17:00:00+00:00,0.000452556
2023-09-27 17:00:00+00:00,
