fundingRate,APR,perp,day
-0.0004150834633602809,-0.1515054641265025,BTC,2023-04-13 09:00:00.000 UTC
-0.0004144276945724296,-0.15126610851893682,BTC,2023-07-19 08:00:00.000 UTC
-0.00041441210420200967,-0.15126041803373352,BTC,2023-05-10 06:00:00.000 UTC
-0.0004126406778157395,-0.15061384740274492,BTC,2023-03-16 10:00:00.000 UTC
-0.0004122286354962755,-0.15046345195614055,BTC,2023-03-09 18:00:00.000 UTC
-0.0004120741750819296,-0.1504070739049043,BTC,2023-08-21 07:00:00.000 UTC
-0.0004116314928265523,-0.1502454948816916,BTC,2023-07-28 01:00:00.000 UTC
-0.00041060363119869764,-0.14987032538752465,BTC,2023-05-31 20:00:00.000 UTC
-0.0004103916187489465,-0.14979294084336547,BTC,2023-05-19 18:00:00.000 UTC
-0.0004102029958216155,-0.14972409347488966,BTC,2023-06-05 18:00:00.000 UTC
-0.000409575662020158,-0.14949511663735768,BTC,2023-05-18 01:00:00.000 UTC
-0.0004093554803049532,-0.14941475031130794,BTC,2023-08-28 20:00:00.000 UTC
-0.0004086888877137183,-0.14917144401550717,BTC,2023-02-17 07:00:00.000 UTC
-0.0004085612720416825,-0.14912486429521413,BTC,2023-08-28 21:00:00.000 UTC
-0.0004075919186303521,-0.1487710503000785,BTC,2023-08-28 19:00:00.000 UTC
-0.0004072166088734083,-0.14863406223879402,BTC,2023-03-16 06:00:00.000 UTC
-0.0004065106620643202,-0.14837639165347688,BTC,2023-03-17 05:00:00.000 UTC
-0.0004063027486859073,-0.14830050327035618,BTC,2023-05-30 14:00:00.000 UTC
-0.0004061949425200379,-0.14826115401981382,BTC,2023-05-18 02:00:00.000 UTC
-0.00040588970925008205,-0.14814974387627994,BTC,2023-08-27 13:00:00.000 UTC
-0.0004057474052575551,-0.1480978029190076,BTC,2023-09-08 05:00:00.000 UTC
-0.0004052517168900532,-0.1479168766648694,BTC,2023-07-18 05:00:00.000 UTC
-0.0004046420734137344,-0.14769435679601306,BTC,2023-03-29 11:00:00.000 UTC
-0.00040384000046338317,-0.14740160016913487,BTC,2023-07-15 18:00:00.000 UTC
-0.0004026109081801911,-0.14695298148576977,BTC,2023-05-18 00:00:00.000 UTC
-0.0004023552642967738,-0.14685967146832243,BTC,2023-09-16 16:00:00.000 UTC
-0.000402349067652928,-0.14685740969331873,BTC,2023-08-28 17:00:00.000 UTC
-0.000401919860861488,-0.14670074921444312,BTC,2023-02-17 08:00:00.000 UTC
-0.00040093220613055257,-0.14634025523765168,BTC,2023-08-28 22:00:00.000 UTC
-0.00040072608452467785,-0.14626502085150742,BTC,2023-08-02 10:00:00.000 UTC
-0.00040041283016068304,-0.1461506830086493,BTC,2023-05-16 17:00:00.000 UTC
-0.0004002162869112348,-0.1460789447226007,BTC,2023-05-29 06:00:00.000 UTC
-0.00039988496409721204,-0.14595801189548238,BTC,2023-05-19 17:00:00.000 UTC
-0.00039978258345296634,-0.14592064296033272,BTC,2023-05-03 17:00:00.000 UTC
-0.00039839808913537194,-0.14541530253441076,BTC,2023-05-17 23:00:00.000 UTC
-0.0003974703807265207,-0.14507668896518006,BTC,2023-09-19 23:00:00.000 UTC
-0.00039707004177225164,-0.14493056524687184,BTC,2023-02-17 09:00:00.000 UTC
-0.0003962908797526014,-0.1446461711096995,BTC,2023-08-02 16:00:00.000 UTC
-0.00039628958737063995,-0.14464569939028357,BTC,2023-09-18 00:00:00.000 UTC
-0.0003961222106626355,-0.14458460689186195,BTC,2023-03-30 17:00:00.000 UTC
-0.0003955100944980261,-0.14436118449177954,BTC,2023-05-17 22:00:00.000 UTC
-0.0003954164524782341,-0.14432700515455543,BTC,2023-05-30 13:00:00.000 UTC
-0.000395044049492668,-0.1441910780648238,BTC,2023-07-18 11:00:00.000 UTC
-0.00039426339369738925,-0.14390613869954708,BTC,2023-05-19 14:00:00.000 UTC
-0.00039368543326588596,-0.14369518314204838,BTC,2023-05-19 21:00:00.000 UTC
-0.00039284578048737683,-0.14338870987789254,BTC,2023-06-06 00:00:00.000 UTC
-0.0003926658937975925,-0.14332305123612127,BTC,2023-02-17 10:00:00.000 UTC
-0.0003924983353916127,-0.14326189241793866,BTC,2023-08-18 22:00:00.000 UTC
-0.00039206085390284205,-0.14310221167453735,BTC,2023-08-18 21:00:00.000 UTC
-0.00039203113142968846,-0.14309136297183628,BTC,2023-05-19 13:00:00.000 UTC
-0.0003918588003872555,-0.14302846214134826,BTC,2023-05-13 00:00:00.000 UTC
-0.0003908425464518553,-0.14265752945492718,BTC,2023-04-14 12:00:00.000 UTC
-0.0003905813553579055,-0.14256219470563553,BTC,2023-03-26 16:00:00.000 UTC
-0.0003901346867081118,-0.1423991606484608,BTC,2023-05-09 07:00:00.000 UTC
-0.00038986773471348657,-0.1423017231704226,BTC,2023-04-13 08:00:00.000 UTC
-0.0003889767176154941,-0.14197650192965536,BTC,2023-09-20 00:00:00.000 UTC
-0.0003888453456080433,-0.1419285511469358,BTC,2023-09-05 11:00:00.000 UTC
-0.00038866678160262894,-0.14186337528495957,BTC,2023-07-29 03:00:00.000 UTC
-0.00038802036520555546,-0.14162743330002775,BTC,2023-05-03 00:00:00.000 UTC
-0.00038774386041522373,-0.14152650905155667,BTC,2023-09-19 22:00:00.000 UTC
-0.0003875748442992506,-0.14146481816922646,BTC,2023-03-16 11:00:00.000 UTC
-0.00038688004585523983,-0.14121121673716253,BTC,2023-05-19 15:00:00.000 UTC
-0.000386626671883196,-0.14111873523736654,BTC,2023-07-31 04:00:00.000 UTC
-0.000386359561683368,-0.14102124001442934,BTC,2023-09-16 14:00:00.000 UTC
-0.00038635654345274686,-0.1410201383602526,BTC,2023-06-14 03:00:00.000 UTC
-0.0003860229209394061,-0.14089836614288323,BTC,2023-05-16 11:00:00.000 UTC
-0.00038554455675423644,-0.1407237632152963,BTC,2023-05-20 15:00:00.000 UTC
-0.0003850739853933992,-0.14055200466859072,BTC,2023-05-31 10:00:00.000 UTC
-0.000384999312174454,-0.1405247489436757,BTC,2023-08-26 17:00:00.000 UTC
-0.00038396756045820624,-0.14014815956724527,BTC,2023-05-29 16:00:00.000 UTC
-0.00038338486519792173,-0.13993547579724144,BTC,2023-06-15 18:00:00.000 UTC
-0.0003831219898592357,-0.13983952629862104,BTC,2023-09-17 21:00:00.000 UTC
-0.00038183626515583515,-0.13937023678187982,BTC,2023-08-22 12:00:00.000 UTC
-0.0003814128431586646,-0.13921568775291257,BTC,2023-08-18 20:00:00.000 UTC
-0.000381341209450342,-0.13918954144937482,BTC,2023-09-05 14:00:00.000 UTC
-0.00038096520655036344,-0.13905230039088265,BTC,2023-09-18 01:00:00.000 UTC
-0.00038000185939141224,-0.13870067867786548,BTC,2023-07-29 16:00:00.000 UTC
-0.000379997913681091,-0.13869923849359822,BTC,2023-08-02 17:00:00.000 UTC
-0.000379479298644855,-0.1385099440053721,BTC,2023-02-17 12:00:00.000 UTC
-0.0003783230114108062,-0.13808789916494427,BTC,2023-05-19 16:00:00.000 UTC
-0.0003780676347440655,-0.1379946866815839,BTC,2023-09-10 18:00:00.000 UTC
-0.0003777546984620345,-0.1378804649386426,BTC,2023-08-28 23:00:00.000 UTC
-0.00037753506062784494,-0.13780029712916342,BTC,2023-05-28 02:00:00.000 UTC
-0.0003771053571884214,-0.13764345537377382,BTC,2023-07-27 16:00:00.000 UTC
-0.00037622062552530904,-0.1373205283167378,BTC,2023-05-17 21:00:00.000 UTC
-0.0003759530963287621,-0.13722288015999815,BTC,2023-03-09 17:00:00.000 UTC
-0.00037580355314816726,-0.13716829689908105,BTC,2023-09-10 17:00:00.000 UTC
-0.0003757520281515223,-0.13714949027530565,BTC,2023-08-09 20:00:00.000 UTC
-0.00037573519040722024,-0.13714334449863538,BTC,2023-08-23 05:00:00.000 UTC
-0.00037474124157544514,-0.13678055317503748,BTC,2023-09-04 00:00:00.000 UTC
-0.0003743757903735753,-0.136647163486355,BTC,2023-05-10 07:00:00.000 UTC
-0.000374293191021566,-0.1366170147228716,BTC,2023-05-28 14:00:00.000 UTC
-0.0003735672239469873,-0.13635203674065036,BTC,2023-02-17 13:00:00.000 UTC
-0.000373166392071251,-0.13620573310600662,BTC,2023-05-19 12:00:00.000 UTC
-0.0003730713734359453,-0.13617105130412002,BTC,2023-03-16 05:00:00.000 UTC
-0.000372683365253059,-0.13602942831736653,BTC,2023-05-20 21:00:00.000 UTC
-0.0003726472580371106,-0.13601624918354538,BTC,2023-03-09 08:00:00.000 UTC
-0.00037234621534128486,-0.13590636859956898,BTC,2023-09-20 01:00:00.000 UTC
-0.00037186056928707625,-0.13572910778978284,BTC,2023-08-26 16:00:00.000 UTC
-0.00037173643386008784,-0.13568379835893207,BTC,2023-08-09 21:00:00.000 UTC
-0.00037168896216084564,-0.13566647118870867,BTC,2023-09-19 21:00:00.000 UTC
-0.0003709450819825027,-0.13539495492361348,BTC,2023-09-10 16:00:00.000 UTC
-0.0003706824297313999,-0.13529908685196096,BTC,2023-09-20 06:00:00.000 UTC
-0.0003703496782780383,-0.135177632571484,BTC,2023-09-05 13:00:00.000 UTC
-0.00037013515800018,-0.1350993326700657,BTC,2023-09-08 06:00:00.000 UTC
-0.00036966877541195754,-0.1349291030253645,BTC,2023-07-27 15:00:00.000 UTC
-0.00036944045099136693,-0.13484576461184894,BTC,2023-04-21 01:00:00.000 UTC
-0.000369336001943296,-0.13480764070930304,BTC,2023-09-16 13:00:00.000 UTC
-0.00036924329209980317,-0.13477380161642816,BTC,2023-08-23 04:00:00.000 UTC
-0.000369022844700811,-0.13469333831579602,BTC,2023-09-20 05:00:00.000 UTC
-0.00036896452777164545,-0.13467205263665058,BTC,2023-02-17 14:00:00.000 UTC
-0.0003687728904031775,-0.1346021049971598,BTC,2023-05-18 04:00:00.000 UTC
-0.00036829616634414907,-0.1344281007156144,BTC,2023-05-18 13:00:00.000 UTC
-0.0003681606520125159,-0.1343786379845683,BTC,2023-09-10 19:00:00.000 UTC
-0.000367418382887794,-0.13410770975404482,BTC,2023-04-04 20:00:00.000 UTC
-0.000366847267089068,-0.1338992524875098,BTC,2023-09-03 00:00:00.000 UTC
-0.0003657852306495697,-0.13351160918709293,BTC,2023-09-02 23:00:00.000 UTC
-0.0003653549313141829,-0.13335454992967677,BTC,2023-09-20 02:00:00.000 UTC
-0.0003646194572246706,-0.1330861018870048,BTC,2023-07-22 17:00:00.000 UTC
-0.0003640091379010414,-0.13286333533388012,BTC,2023-02-17 15:00:00.000 UTC
-0.00036302711033080567,-0.13250489527074408,BTC,2023-09-02 21:00:00.000 UTC
-0.00036270634363265577,-0.13238781542591935,BTC,2023-09-02 20:00:00.000 UTC
-0.00036194586642907407,-0.13211024124661203,BTC,2023-03-09 16:00:00.000 UTC
-0.0003618731177935828,-0.13208368799465772,BTC,2023-09-20 04:00:00.000 UTC
-0.0003612396612790353,-0.13185247636684788,BTC,2023-08-26 15:00:00.000 UTC
-0.0003612231498620215,-0.13184644969963785,BTC,2023-09-19 20:00:00.000 UTC
-0.0003612028333583893,-0.1318390341758121,BTC,2023-09-02 19:00:00.000 UTC
-0.00036022207871134283,-0.13148105872964014,BTC,2023-09-05 12:00:00.000 UTC
-0.0003601630361541527,-0.13145950819626573,BTC,2023-09-16 19:00:00.000 UTC
-0.0003595020173665785,-0.13121823633880114,BTC,2023-09-03 01:00:00.000 UTC
-0.00035891780078694825,-0.1310049972872361,BTC,2023-05-20 14:00:00.000 UTC
-0.00035846703582199176,-0.130840468075027,BTC,2023-09-16 12:00:00.000 UTC
-0.00035818593101770815,-0.13073786482146346,BTC,2023-09-20 03:00:00.000 UTC
-0.00035774642040543896,-0.13057744344798522,BTC,2023-02-17 16:00:00.000 UTC
-0.0003572636176124095,-0.13040122042852947,BTC,2023-09-03 08:00:00.000 UTC
-0.00035625991710303527,-0.13003486974260786,BTC,2023-06-15 15:00:00.000 UTC
-0.000356144493625663,-0.12999274017336698,BTC,2023-09-03 03:00:00.000 UTC
-0.00035603995494719223,-0.12995458355572517,BTC,2023-09-03 07:00:00.000 UTC
-0.0003550747292941611,-0.1296022761923688,BTC,2023-03-09 15:00:00.000 UTC
-0.00035453403602607274,-0.12940492314951654,BTC,2023-08-09 22:00:00.000 UTC
-0.00035449783991311107,-0.12939171156828555,BTC,2023-05-18 14:00:00.000 UTC
-0.00035356225296955733,-0.12905022233388844,BTC,2023-02-17 17:00:00.000 UTC
-0.00035330185859152626,-0.1289551783859071,BTC,2023-09-03 04:00:00.000 UTC
-0.00035289601107226784,-0.12880704404137777,BTC,2023-07-15 19:00:00.000 UTC
-0.0003523809619449204,-0.12861905110989594,BTC,2023-08-27 14:00:00.000 UTC
-0.000352340045654939,-0.12860411666405275,BTC,2023-06-06 01:00:00.000 UTC
-0.0003518905566082495,-0.12844005316201107,BTC,2023-09-02 18:00:00.000 UTC
-0.00035170188160852235,-0.12837118678711065,BTC,2023-09-10 22:00:00.000 UTC
-0.0003515357829037694,-0.12831056075987585,BTC,2023-02-17 18:00:00.000 UTC
-0.0003515280305730758,-0.12830773115917266,BTC,2023-08-23 03:00:00.000 UTC
-0.0003512044946251795,-0.1281896405381905,BTC,2023-09-03 05:00:00.000 UTC
-0.0003511521842123742,-0.12817054723751659,BTC,2023-07-31 05:00:00.000 UTC
-0.00035008367689602724,-0.12778054206704995,BTC,2023-08-02 09:00:00.000 UTC
-0.0003500083327462939,-0.12775304145239727,BTC,2023-09-20 07:00:00.000 UTC
-0.000349738908150726,-0.12765470147501498,BTC,2023-09-02 17:00:00.000 UTC
-0.00034940173026831587,-0.1275316315479353,BTC,2023-02-17 19:00:00.000 UTC
-0.00034879687506610076,-0.12731085939912679,BTC,2023-07-03 04:00:00.000 UTC
-0.0003486526316763553,-0.12725821056186967,BTC,2023-07-03 13:00:00.000 UTC
-0.0003480231079216223,-0.12702843439139214,BTC,2023-09-03 06:00:00.000 UTC
-0.00034793695016198693,-0.12699698680912522,BTC,2023-09-01 01:00:00.000 UTC
-0.00034783918226747364,-0.12696130152762788,BTC,2023-09-03 19:00:00.000 UTC
-0.0003474152770360351,-0.12680657611815283,BTC,2023-09-01 00:00:00.000 UTC
-0.0003470322645941016,-0.12666677657684708,BTC,2023-09-02 16:00:00.000 UTC
-0.00034696153010048365,-0.12664095848667653,BTC,2023-05-18 05:00:00.000 UTC
-0.0003467968997863866,-0.1265808684220311,BTC,2023-08-23 06:00:00.000 UTC
-0.00034675998189596626,-0.1265673933920277,BTC,2023-07-28 02:00:00.000 UTC
-0.0003467593981861652,-0.1265671803379503,BTC,2023-02-17 20:00:00.000 UTC
-0.00034665647408178754,-0.12652961303985244,BTC,2023-09-16 11:00:00.000 UTC
-0.0003459103190295606,-0.1262572664457896,BTC,2023-05-09 06:00:00.000 UTC
-0.00034549704886245917,-0.1261064228347976,BTC,2023-09-10 21:00:00.000 UTC
-0.0003453995045970855,-0.1260708191779362,BTC,2023-08-09 23:00:00.000 UTC
-0.00034502306038646137,-0.1259334170410584,BTC,2023-02-17 21:00:00.000 UTC
-0.00034499871547124514,-0.12592453114700447,BTC,2023-05-18 12:00:00.000 UTC
-0.0003449310033848671,-0.12589981623547647,BTC,2023-09-11 01:00:00.000 UTC
-0.0003444985828819554,-0.12574198275191373,BTC,2023-04-26 12:00:00.000 UTC
-0.0003444180819169802,-0.12571259989969777,BTC,2023-04-04 21:00:00.000 UTC
-0.00034428427164665925,-0.12566375915103062,BTC,2023-05-19 11:00:00.000 UTC
-0.00034415423848975664,-0.12561629704876118,BTC,2023-02-17 22:00:00.000 UTC
-0.00034405962724236023,-0.1255817639434615,BTC,2023-08-29 00:00:00.000 UTC
-0.00034312193188897966,-0.12523950513947757,BTC,2023-09-03 18:00:00.000 UTC
-0.00034296382004143114,-0.12518179431512236,BTC,2023-09-20 08:00:00.000 UTC
-0.0003411040840951624,-0.12450299069473429,BTC,2023-05-19 10:00:00.000 UTC
-0.000340909994273308,-0.12443214790975743,BTC,2023-05-16 16:00:00.000 UTC
-0.00034079684526212845,-0.12439084852067689,BTC,2023-08-26 14:00:00.000 UTC
-0.0003406399308252705,-0.12433357475122372,BTC,2023-09-03 20:00:00.000 UTC
-0.0003403367927927962,-0.12422292936937061,BTC,2023-08-28 16:00:00.000 UTC
-0.0003392710749014179,-0.12383394233901754,BTC,2023-03-16 04:00:00.000 UTC
-0.000338703014872652,-0.12362660042851797,BTC,2023-09-10 23:00:00.000 UTC
-0.00033830456384922793,-0.1234811658049682,BTC,2023-03-09 14:00:00.000 UTC
-0.0003379965518403408,-0.1233687414217244,BTC,2023-04-03 23:00:00.000 UTC
-0.0003377326827310363,-0.12327242919682825,BTC,2023-09-20 09:00:00.000 UTC
-0.00033739378595393525,-0.12314873187318637,BTC,2023-09-10 15:00:00.000 UTC
-0.00033731380779486605,-0.12311953984512611,BTC,2023-08-22 17:00:00.000 UTC
-0.0003361706959411214,-0.12270230401850932,BTC,2023-09-11 00:00:00.000 UTC
-0.00033429978156320807,-0.12201942027057094,BTC,2023-04-13 07:00:00.000 UTC
-0.00033404726624113306,-0.12192725217801356,BTC,2023-07-29 17:00:00.000 UTC
-0.0003335133343355735,-0.12173236703248433,BTC,2023-05-20 13:00:00.000 UTC
-0.00033313003083717277,-0.12159246125556807,BTC,2023-02-17 23:00:00.000 UTC
-0.00033307447957955276,-0.12157218504653676,BTC,2023-08-23 02:00:00.000 UTC
-0.0003325179576375889,-0.12136905453771996,BTC,2023-07-19 07:00:00.000 UTC
-0.00033242261273644955,-0.12133425364880408,BTC,2023-09-16 10:00:00.000 UTC
-0.00033180873703699573,-0.12111018901850344,BTC,2023-09-08 03:00:00.000 UTC
-0.00033170448055580044,-0.12107213540286717,BTC,2023-08-09 19:00:00.000 UTC
-0.0003316075189950147,-0.12103674443318037,BTC,2023-05-10 08:00:00.000 UTC
-0.0003311298325482345,-0.12086238888010559,BTC,2023-03-31 03:00:00.000 UTC
-0.0003309801695314291,-0.12080776187897162,BTC,2023-05-19 09:00:00.000 UTC
-0.0003309741164817241,-0.12080555251582929,BTC,2023-05-28 15:00:00.000 UTC
-0.00033087816911568115,-0.12077053172722362,BTC,2023-03-09 09:00:00.000 UTC
-0.0003297137553444174,-0.12034552070071236,BTC,2023-09-03 09:00:00.000 UTC
-0.0003289128941904197,-0.12005320637950319,BTC,2023-05-31 21:00:00.000 UTC
-0.00032821870972290487,-0.11979982904886027,BTC,2023-08-19 18:00:00.000 UTC
-0.0003279868948389248,-0.11971521661620756,BTC,2023-05-19 08:00:00.000 UTC
-0.000327688327751443,-0.11960623962927669,BTC,2023-08-01 08:00:00.000 UTC
-0.0003268658554701015,-0.11930603724658706,BTC,2023-05-30 12:00:00.000 UTC
-0.0003266935488333527,-0.11924314532417374,BTC,2023-08-21 06:00:00.000 UTC
-0.0003258994941844019,-0.11895331537730669,BTC,2023-04-04 22:00:00.000 UTC
-0.00032579841097863705,-0.11891642000720253,BTC,2023-05-16 12:00:00.000 UTC
-0.0003257868109766798,-0.11891218600648813,BTC,2023-04-14 13:00:00.000 UTC
-0.0003254944472481406,-0.11880547324557132,BTC,2023-06-11 10:00:00.000 UTC
-0.0003254793858341229,-0.11879997582945485,BTC,2023-09-03 21:00:00.000 UTC
-0.000324795333559932,-0.11855029674937519,BTC,2023-09-03 10:00:00.000 UTC
-0.000322289752483,-0.117635759656295,BTC,2023-09-16 09:00:00.000 UTC
-0.00032127334622831215,-0.11726477137333394,BTC,2023-08-26 13:00:00.000 UTC
-0.00032074862162761867,-0.11707324689408082,BTC,2023-05-17 20:00:00.000 UTC
-0.0003203781836157173,-0.11693803701973682,BTC,2023-08-22 20:00:00.000 UTC
-0.00031983340479347836,-0.1167391927496196,BTC,2023-08-22 21:00:00.000 UTC
-0.00031975771435849726,-0.1167115657408515,BTC,2023-07-03 17:00:00.000 UTC
-0.00031974122375672,-0.1167055466712028,BTC,2023-08-22 13:00:00.000 UTC
-0.0003196792215105916,-0.11668291585136595,BTC,2023-07-31 06:00:00.000 UTC
-0.0003194572837194773,-0.11660190855760923,BTC,2023-09-16 08:00:00.000 UTC
-0.0003193926305289924,-0.11657831014308223,BTC,2023-05-18 11:00:00.000 UTC
-0.00031869367646788967,-0.11632319191077974,BTC,2023-07-27 14:00:00.000 UTC
-0.00031804850248944196,-0.11608770340864631,BTC,2023-09-02 15:00:00.000 UTC
-0.00031775025257192713,-0.1159788421887534,BTC,2023-08-27 15:00:00.000 UTC
-0.0003175573548265817,-0.11590843451170231,BTC,2023-08-10 00:00:00.000 UTC
-0.00031612232409156723,-0.11538464829342204,BTC,2023-05-30 15:00:00.000 UTC
-0.000316082537445613,-0.11537012616764875,BTC,2023-06-15 10:00:00.000 UTC
-0.0003157696482970102,-0.11525592162840871,BTC,2023-09-10 14:00:00.000 UTC
-0.0003151257622634164,-0.115020903226147,BTC,2023-09-17 20:00:00.000 UTC
-0.00031489104320716536,-0.11493523077061536,BTC,2023-07-29 02:00:00.000 UTC
-0.00031410492972290863,-0.11464829934886166,BTC,2023-08-29 01:00:00.000 UTC
-0.00031404645269924306,-0.11462695523522372,BTC,2023-09-20 10:00:00.000 UTC
-0.000314001772551507,-0.11461064698130005,BTC,2023-06-15 20:00:00.000 UTC
-0.0003138066228587605,-0.1145394173434476,BTC,2023-08-25 18:00:00.000 UTC
-0.000313508279474029,-0.11443052200802058,BTC,2023-05-16 15:00:00.000 UTC
-0.0003131439174903975,-0.1142975298839951,BTC,2023-04-04 23:00:00.000 UTC
-0.0003130000203833291,-0.11424500743991513,BTC,2023-05-20 22:00:00.000 UTC
-0.0003126475924662042,-0.11411637125016452,BTC,2023-05-02 23:00:00.000 UTC
-0.0003112812084420838,-0.11361764108136059,BTC,2023-09-16 06:00:00.000 UTC
-0.00031097615030244505,-0.11350629486039245,BTC,2023-09-10 20:00:00.000 UTC
-0.00031048261984350085,-0.11332615624287781,BTC,2023-08-29 03:00:00.000 UTC
-0.0003102352232864929,-0.1132358564995699,BTC,2023-04-13 06:00:00.000 UTC
-0.0003102151985989675,-0.11322854748862313,BTC,2023-02-12 01:00:00.000 UTC
-0.0003099991401475424,-0.11314968615385299,BTC,2023-09-19 19:00:00.000 UTC
-0.000309827275494985,-0.11308695555566953,BTC,2023-06-06 03:00:00.000 UTC
-0.00030895743748492226,-0.11276946468199663,BTC,2023-09-03 17:00:00.000 UTC
-0.00030852389857706876,-0.1126112229806301,BTC,2023-08-31 23:00:00.000 UTC
-0.0003081341835444932,-0.11246897699374002,BTC,2023-05-19 07:00:00.000 UTC
-0.0003080339602688013,-0.11243239549811247,BTC,2023-05-19 22:00:00.000 UTC
-0.00030774837832607044,-0.11232815808901571,BTC,2023-09-08 07:00:00.000 UTC
-0.0003075252587931745,-0.11224671945950869,BTC,2023-08-25 17:00:00.000 UTC
-0.00030708213173461684,-0.11208497808313514,BTC,2023-09-16 05:00:00.000 UTC
-0.0003070695663463906,-0.11208039171643257,BTC,2023-09-03 22:00:00.000 UTC
-0.0003068497500385099,-0.11200015876405611,BTC,2023-05-09 02:00:00.000 UTC
-0.0003058713558939443,-0.11164304490128966,BTC,2023-05-18 15:00:00.000 UTC
-0.00030586585162929,-0.11164103584469084,BTC,2023-05-09 01:00:00.000 UTC
-0.00030506048531237965,-0.11134707713901858,BTC,2023-06-05 17:00:00.000 UTC
-0.00030479799574122617,-0.11125126844554756,BTC,2023-08-26 12:00:00.000 UTC
-0.00030479602045181236,-0.11125054746491152,BTC,2023-06-11 15:00:00.000 UTC
-0.00030460160198211015,-0.1111795847234702,BTC,2023-03-09 13:00:00.000 UTC
-0.00030448498961617535,-0.111137021209904,BTC,2023-05-09 05:00:00.000 UTC
-0.0003041462098712159,-0.1110133666029938,BTC,2023-08-22 18:00:00.000 UTC
-0.000303408294174589,-0.11074402737372499,BTC,2023-07-18 17:00:00.000 UTC
-0.00030289562127222737,-0.11055690176436299,BTC,2023-09-02 14:00:00.000 UTC
-0.0003026735482198208,-0.1104758451002346,BTC,2023-07-30 18:00:00.000 UTC
-0.0003026283979873157,-0.11045936526537022,BTC,2023-08-29 02:00:00.000 UTC
-0.00030244871931155637,-0.11039378254871807,BTC,2023-05-16 13:00:00.000 UTC
-0.00030220677295528204,-0.11030547212867794,BTC,2023-05-20 12:00:00.000 UTC
-0.00030153751091064257,-0.11006119148238454,BTC,2023-03-09 10:00:00.000 UTC
-0.00030138862278370496,-0.11000684731605231,BTC,2023-08-22 19:00:00.000 UTC
-0.00030111393227777043,-0.10990658528138621,BTC,2023-06-15 19:00:00.000 UTC
-0.0003010141306913119,-0.10987015770232884,BTC,2023-05-20 07:00:00.000 UTC
-0.00030077080995696,-0.1097813456342904,BTC,2023-08-26 00:00:00.000 UTC
-0.0003004151761895764,-0.10965153930919538,BTC,2023-08-22 22:00:00.000 UTC
-0.0003001999359993804,-0.10957297663977385,BTC,2023-08-23 01:00:00.000 UTC
-0.00030002639680833457,-0.10950963483504211,BTC,2023-05-16 14:00:00.000 UTC
-0.000299254615242976,-0.10922793456368625,BTC,2023-08-26 01:00:00.000 UTC
-0.00029900230942347646,-0.1091358429395689,BTC,2023-05-20 08:00:00.000 UTC
-0.0002988020579293484,-0.10906275114421217,BTC,2023-05-31 09:00:00.000 UTC
-0.0002987689260709958,-0.10905065801591347,BTC,2023-05-20 06:00:00.000 UTC
-0.00029809021498009735,-0.10880292846773554,BTC,2023-08-26 11:00:00.000 UTC
-0.0002979519344308872,-0.10875245606727382,BTC,2023-05-18 06:00:00.000 UTC
-0.0002977638033720669,-0.1086837882308044,BTC,2023-04-26 21:00:00.000 UTC
-0.00029736826308101135,-0.10853941602456914,BTC,2023-08-25 19:00:00.000 UTC
-0.00029699753355647094,-0.1084040997481119,BTC,2023-04-05 00:00:00.000 UTC
-0.00029690722110956513,-0.10837113570499127,BTC,2023-08-25 23:00:00.000 UTC
-0.0002968716711932324,-0.10835815998552982,BTC,2023-05-20 09:00:00.000 UTC
-0.0002967356982883804,-0.10830852987525885,BTC,2023-09-05 15:00:00.000 UTC
-0.0002964553986747685,-0.1082062205162905,BTC,2023-08-01 07:00:00.000 UTC
-0.00029610998539961176,-0.10808014467085829,BTC,2023-09-03 23:00:00.000 UTC
-0.0002960372741209397,-0.10805360505414298,BTC,2023-06-11 09:00:00.000 UTC
-0.0002952955860327999,-0.10778288890197198,BTC,2023-05-20 05:00:00.000 UTC
-0.00029466839887592826,-0.10755396558971382,BTC,2023-03-09 12:00:00.000 UTC
-0.0002946606178195879,-0.10755112550414958,BTC,2023-08-26 10:00:00.000 UTC
-0.0002944325541725496,-0.10746788227298061,BTC,2023-03-09 11:00:00.000 UTC
-0.000294277428050057,-0.1074112612382708,BTC,2023-02-18 00:00:00.000 UTC
-0.0002941165345177812,-0.10735253509899013,BTC,2023-04-21 00:00:00.000 UTC
-0.0002938252272633306,-0.10724620795111567,BTC,2023-08-10 01:00:00.000 UTC
-0.0002929502838144952,-0.10692685359229076,BTC,2023-05-09 03:00:00.000 UTC
-0.00029285078486028754,-0.10689053647400495,BTC,2023-05-20 10:00:00.000 UTC
-0.0002926582055214463,-0.10682024501532791,BTC,2023-08-23 07:00:00.000 UTC
-0.0002926165748716296,-0.10680504982814482,BTC,2023-08-02 08:00:00.000 UTC
-0.00029261055432135813,-0.10680285232729572,BTC,2023-03-29 00:00:00.000 UTC
-0.0002915295795310027,-0.10640829652881598,BTC,2023-07-31 07:00:00.000 UTC
-0.000291512665735891,-0.10640212299360022,BTC,2023-02-12 00:00:00.000 UTC
-0.00029144182800038156,-0.10637626722013926,BTC,2023-06-11 14:00:00.000 UTC
-0.00029077620793858635,-0.10613331589758401,BTC,2023-08-26 02:00:00.000 UTC
-0.0002904219267742866,-0.10600400327261461,BTC,2023-08-26 09:00:00.000 UTC
